	date	state	positive	negative	pending	hospitalized	death	total	hash	dateChecked	totalTestResults	fips	deathIncrease	hospitalizedIncrease	negativeIncrease	positiveIncrease	totalTestResultsIncrease
697	20200320	MN	115.0	3741.0				3856	e094fffdc4437dc9977ead272e4a63ecd27df7f0	2020-03-20T20:00:00Z	3856	27	0.0	0.0	792.0	26.0	818.0
698	20200320	MO	47.0	369.0			1.0	416	7bc6dc4231ac9a2dab72f47017567150e88b98b0	2020-03-20T20:00:00Z	416	29	0.0	0.0	61.0	23.0	84.0
699	20200320	MP	0.0				0.0	0	2148ab1a0c6501d89c26e8b941737b40c0e03325	2020-03-20T20:00:00Z	0	69	0.0	0.0	0.0	0.0	0.0
700	20200320	MS	80.0	695.0			1.0	775	77499482f1d32395628eb671effc039f22b61b52	2020-03-20T20:00:00Z	775	28	1.0	0.0	143.0	30.0	173.0
701	20200320	MT	16.0	931.0				947	db5529632d12d99302be7a1578156b20cbb7a309	2020-03-20T20:00:00Z	947	30	0.0	0.0	170.0	4.0	174.0
702	20200320	NC	137.0	3096.0			0.0	3233	3e5e81f83c4f952f273edba6f0b59f425f0fde8b	2020-03-20T20:00:00Z	3233	37	0.0	0.0	688.0	40.0	728.0
703	20200320	ND	20.0	800.0			0.0	820	04dc46c17fd7b5e024218e9b542b15d80ec183d1	2020-03-20T20:00:00Z	820	38	0.0	0.0	307.0	5.0	312.0
704	20200320	NE	32.0	240.0			0.0	272	cfecdbbebd6a43a381e618282a278705b5113783	2020-03-20T20:00:00Z	272	31	0.0	0.0	0.0	5.0	5.0
705	20200320	NH	44.0	745.0	631.0			1420	6225333a512c71e7008908be18f640c448c3f84c	2020-03-20T20:00:00Z	789	33	0.0	0.0	124.0	5.0	129.0
706	20200320	NJ	890.0	264.0	86.0		11.0	1240	9eaacfa20d2b718bcfd23ad14ec25598cc75dfb7	2020-03-20T20:00:00Z	1154	34	2.0	0.0	54.0	148.0	202.0
707	20200320	NM	43.0	3771.0				3814	bedb95f5f0b651d1e823d543f13b1a795174b594	2020-03-20T20:00:00Z	3814	35	0.0	0.0	1009.0	8.0	1017.0
708	20200320	NV	109.0	1992.0	-3.0		1.0	2098	2de849b91b6d604cd54f144e903a5a3435475243	2020-03-20T20:00:00Z	2101	32	0.0	0.0	366.0	14.0	380.0
709	20200320	NY	7102.0	25325.0			35.0	32427	768a49689cc7b8a1c94c6d80fb31db0a34b7d072	2020-03-20T20:00:00Z	32427	36	23.0	0.0	7193.0	2950.0	10143.0
710	20200320	OH	169.0	140.0			1.0	309	5cd26d851890feb62197f1140df440d05e9e5871	2020-03-20T20:00:00Z	309	39	1.0	0.0	0.0	50.0	50.0
711	20200320	OK	49.0	538.0	374.0		1.0	961	5aa19156888967e56ded2c8880809f17f3dbebc5	2020-03-20T20:00:00Z	587	40	0.0	0.0	72.0	5.0	77.0
712	20200320	OR	114.0	2003.0	433.0		3.0	2550	4b8450f9c2b67c962f85a83415184cc3ae925417	2020-03-20T20:00:00Z	2117	41	0.0	0.0	674.0	26.0	700.0
713	20200320	PA	268.0	2574.0			1.0	2842	906e51fb2aabc7ef920a53064db22aabecdc89e7	2020-03-20T20:00:00Z	2842	42	0.0	0.0	966.0	83.0	1049.0
714	20200320	PR	14.0	114.0	52.0			180	4c1414c6742042fac77c5af8a449532fd609aeaa	2020-03-20T20:00:00Z	128	72	0.0	0.0	58.0	9.0	67.0
715	20200320	RI	54.0	654.0	140.0			848	c66dd20892b5761782d6099da3c4ce97eec1f2d1	2020-03-20T20:00:00Z	708	44	0.0	0.0	114.0	21.0	135.0
716	20200320	SC	81.0	833.0			1.0	914	b7c6ccb2b454fcfcf6eb441f0f11d6edc2237ce4	2020-03-20T20:00:00Z	914	45	0.0	0.0	250.0	21.0	271.0
717	20200320	SD	14.0	663.0	270.0		1.0	947	2cf24eb0b68196f3bb2366a5eafeac4e56c0e305	2020-03-20T20:00:00Z	677	46	0.0	0.0	112.0	3.0	115.0
718	20200320	TN	228.0	563.0				791	3be5a03505d266ad15250eb2351435156d19ec7d	2020-03-20T20:00:00Z	791	47	0.0	0.0	214.0	74.0	288.0
719	20200320	TX	194.0	5083.0			5.0	5277	43427ad8e7200f1cc804d428204d60b60dbb00d3	2020-03-20T20:00:00Z	5277	48	2.0	0.0	2871.0	51.0	2922.0
720	20200320	UT	112.0	2035.0			0.0	2147	5868733c835f428c4144967f9f28eb5eb4161cf2	2020-03-20T20:00:00Z	2147	49	0.0	0.0	587.0	34.0	621.0
721	20200320	VA	114.0	2211.0			2.0	2325	1ca36cc781b857ee2d66bb6b9a98277e4c6becf8	2020-03-20T20:00:00Z	2325	51	0.0	0.0	382.0	20.0	402.0
722	20200320	VI	3.0				0.0	3	2f39854c833b20a5fd6a7a9abeb377af83c29b24	2020-03-20T20:00:00Z	3	78	0.0	0.0	0.0	0.0	0.0
723	20200320	VT	29.0	779.0			2.0	808	af10571f40869bcc8a615e47b412684b04d3e5c4	2020-03-20T20:00:00Z	808	50	2.0	0.0	134.0	7.0	141.0
724	20200320	WA	1376.0	19336.0			74.0	20712	c7aaa69c772d355e252c23e18fc3e692c7bb1edd	2020-03-20T20:00:00Z	20712	53	8.0	0.0	3418.0	189.0	3607.0
725	20200320	WI	206.0	3455.0			3.0	3661	cf55a836599cd73137df67e9b7427a89ab1b6482	2020-03-20T20:00:00Z	3661	55	3.0	0.0	1263.0	51.0	1314.0
726	20200320	WV	7.0	219.0	13.0		0.0	239	027c75ba65750b8d51e3e2f6e73a6998bb4b86b9	2020-03-20T20:00:00Z	226	54	0.0	0.0	76.0	5.0	81.0
727	20200320	WY	19.0	331.0				350	4cbce5c5ecba14903327af250544839ae4166114	2020-03-20T20:00:00Z	350	56	0.0	0.0	60.0	1.0	61.0
728	20200319	AK	6.0	400.0				406	f51c54bdc830c9325325c24010675e68adfe280b	2020-03-19T20:00:00Z	406	2	0.0	0.0	-6.0	0.0	-6.0
729	20200319	AL	68.0	28.0			0.0	96	6d627de92a7a4846ebbb7410c145fc0135d99c80	2020-03-19T20:00:00Z	96	1	0.0	0.0	0.0	22.0	22.0
730	20200319	AR	46.0	310.0	113.0			469	c7f20251d2ea116a8b130c836457eccc6786561d	2020-03-19T20:00:00Z	356	5	0.0	0.0	74.0	13.0	87.0
731	20200319	AS	0.0				0.0	0	0cdf591ed5d28bcf12d534d3898137dacd8d86c3	2020-03-19T20:00:00Z	0	60	0.0	0.0	0.0	0.0	0.0
732	20200319	AZ	44.0	175.0	130.0		0.0	349	f3bee07e932138a9095561f188ee8d4be6c7a646	2020-03-19T20:00:00Z	219	4	0.0	0.0	27.0	16.0	43.0
733	20200319	CA	924.0	8787.0			18.0	9711	76f07d40896aa447b8f02518cf9bd7448d881919	2020-03-19T20:00:00Z	9711	6	5.0	0.0	806.0	313.0	1119.0
734	20200319	CO	216.0	2112.0			2.0	2328	7a2d56b37151bf40f5df165a9964ea26dc187fd5	2020-03-19T20:00:00Z	2328	8	0.0	0.0	495.0	33.0	528.0
735	20200319	CT	96.0	604.0			1.0	700	ef2a8c6a9896be1db5614341b351fcca6a6a43af	2020-03-19T20:00:00Z	700	9	1.0	0.0	479.0	28.0	507.0
736	20200319	DC	39.0	153.0	11.0		0.0	203	1f5115a6f52d7e63ae51e6541ea8d8c338d17642	2020-03-19T20:00:00Z	192	11	0.0	0.0	15.0	8.0	23.0
737	20200319	DE	30.0	36.0			0.0	66	dbce4af8909cb89f3883a2bb140d7d18d2ee04b0	2020-03-19T20:00:00Z	66	10	0.0	0.0	0.0	5.0	5.0
738	20200319	FL	390.0	1533.0	1019.0		8.0	2942	3536079583920516ca69f1a4f9762a814e68d396	2020-03-19T20:00:00Z	1923	12	1.0	0.0	308.0	76.0	384.0
739	20200319	GA	287.0	1544.0			10.0	1831	c18faca669559e0f214de0e4e92c37e994e17d5b	2020-03-19T20:00:00Z	1831	13	9.0	0.0	233.0	90.0	323.0
740	20200319	GU	12.0	69.0				81	0cd912fd78c1a193bdad0105fa20574ead1401c9	2020-03-19T20:00:00Z	81	66	0.0	0.0	12.0	4.0	16.0
741	20200319	HI	16.0	93.0	9.0			118	9d13f94f4f0b422f163849d904ed3b8d6699f3b7	2020-03-19T20:00:00Z	109	15	0.0	0.0	0.0	2.0	2.0
742	20200319	IA	38.0	83.0				121	45610aa436e265cb2b15724a21d0bff50101b5c6	2020-03-19T20:00:00Z	121	19	0.0	0.0	0.0	9.0	9.0
743	20200319	ID	11.0	457.0				468	e442ab9ef5a9033d44f92d2b830e00e592b68881	2020-03-19T20:00:00Z	468	16	0.0	0.0	-2.0	2.0	0.0
744	20200319	IL	422.0	2725.0			4.0	3147	9740bba351d27df0d6927c3b10d6527c518c4d40	2020-03-19T20:00:00Z	3147	17	3.0	0.0	962.0	134.0	1096.0
745	20200319	IN	56.0	324.0			2.0	380	bd7df0bfa6f570e91a43f6e9ef9e4238662a72e8	2020-03-19T20:00:00Z	380	18	0.0	0.0	170.0	17.0	187.0
746	20200319	KS	34.0	417.0			1.0	451	0982aec6d161f3deee49ff8f6a0eaf51f9ae7235	2020-03-19T20:00:00Z	451	20	0.0	0.0	0.0	18.0	18.0
747	20200319	KY	35.0	454.0			1.0	489	26e6adb25db52c0e9d88b51a71ce83345d3488e8	2020-03-19T20:00:00Z	489	21	0.0	0.0	100.0	9.0	109.0
748	20200319	LA	347.0	458.0			8.0	805	69b1a58c3c50d8b25cc4420a6e5e683f8aee2211	2020-03-19T20:00:00Z	805	22	2.0	0.0	123.0	107.0	230.0
749	20200319	MA	328.0	2804.0				3132	6dbf4008bb46d289c15299b3eed71620893f1c86	2020-03-19T20:00:00Z	3132	25	0.0	0.0	789.0	72.0	861.0
750	20200319	MD	107.0	94.0			1.0	201	3bcec8901e28d1272273ef032dc2b6446dcc373d	2020-03-19T20:00:00Z	201	24	1.0	0.0	0.0	22.0	22.0
751	20200319	ME	53.0	2004.0				2057	9c7b8464f1ca2bbdc376dfae87e480fb478fc522	2020-03-19T20:00:00Z	2057	23	0.0	0.0	334.0	10.0	344.0
752	20200319	MI	336.0	2113.0			3.0	2449	974c0a489f6c4f3c988c5e4e9a2ac4942eb9c051	2020-03-19T20:00:00Z	2449	26	3.0	0.0	1841.0	256.0	2097.0
753	20200319	MN	89.0	2949.0				3038	aac36645efd6aee0f83dad1fbd49e0ab963c0304	2020-03-19T20:00:00Z	3038	27	0.0	0.0	264.0	12.0	276.0
754	20200319	MO	24.0	308.0			1.0	332	b6e8cc0e9a476424a697c2573dd1506a222a9034	2020-03-19T20:00:00Z	332	29	1.0	0.0	55.0	11.0	66.0
755	20200319	MP	0.0				0.0	0	f031f18142d91ea3d3fd62575d3e911a97b9d9e4	2020-03-19T20:00:00Z	0	69	0.0	0.0	0.0	0.0	0.0
756	20200319	MS	50.0	552.0				602	c2b3d25fcead07c10fc6f4a86089840956df9128	2020-03-19T20:00:00Z	602	28	0.0	0.0	73.0	16.0	89.0
757	20200319	MT	12.0	761.0	0.0			773	67afc181f91504f382635a4313b938780c62cc33	2020-03-19T20:00:00Z	773	30	0.0	0.0	262.0	2.0	264.0
758	20200319	NC	97.0	2408.0			0.0	2505	32b595f8c266a0d76eba2252d5f763067453216c	2020-03-19T20:00:00Z	2505	37	0.0	0.0	621.0	34.0	655.0
759	20200319	ND	15.0	493.0			0.0	508	67bdb865eb7a868ffd5c68c613fec44714293b65	2020-03-19T20:00:00Z	508	38	0.0	0.0	225.0	9.0	234.0
760	20200319	NE	27.0	240.0			0.0	267	82f1d5a505d90b40c1569ec4837727a6fe7fae55	2020-03-19T20:00:00Z	267	31	0.0	0.0	34.0	3.0	37.0
761	20200319	NH	39.0	621.0	231.0			891	e5fc727e8386cae06bfb992bf8156e2224d28b7f	2020-03-19T20:00:00Z	660	33	0.0	0.0	108.0	13.0	121.0
762	20200319	NJ	742.0	210.0	74.0		9.0	1026	f38021db122e71d3d0859c6bcb3138dce12f7583	2020-03-19T20:00:00Z	952	34	4.0	0.0	20.0	315.0	335.0
763	20200319	NM	35.0	2762.0				2797	3055f62249dd8bd5e13c6e5c9b9675aec948c971	2020-03-19T20:00:00Z	2797	35	0.0	0.0	436.0	7.0	443.0
764	20200319	NV	95.0	1626.0			1.0	1721	da6ac1f4d199460ae95beea250c2f3d70c668591	2020-03-19T20:00:00Z	1721	32	0.0	0.0	1458.0	40.0	1498.0
765	20200319	NY	4152.0	18132.0			12.0	22284	022e1e55f875ccf2a84cd794d4cbc08e7fccfd81	2020-03-19T20:00:00Z	22284	36	0.0	0.0	5917.0	1770.0	7687.0
766	20200319	OH	119.0	140.0				259	e54d249c0e896290c9d8831c7061e82c9a1d3323	2020-03-19T20:00:00Z	259	39	0.0	0.0	0.0	31.0	31.0
767	20200319	OK	44.0	466.0	250.0		1.0	760	a87615828fd8eba6d8b4879024b1bcf040f4d3ab	2020-03-19T20:00:00Z	510	40	1.0	0.0	88.0	15.0	103.0
768	20200319	OR	88.0	1329.0	437.0		3.0	1854	1ed79d12b0f370759c1b7f919686615fffbd8256	2020-03-19T20:00:00Z	1417	41	0.0	0.0	211.0	13.0	224.0
769	20200319	PA	185.0	1608.0			1.0	1793	252d00fc52d2811b4e5c73e034b3fa7929070469	2020-03-19T20:00:00Z	1793	42	1.0	0.0	421.0	52.0	473.0
770	20200319	PR	5.0	56.0	29.0			90	40f66e770905ac16e68798a1608deab6cd2c25ef	2020-03-19T20:00:00Z	61	72	0.0	0.0	25.0	0.0	25.0
771	20200319	RI	33.0	540.0	334.0			907	f172e7d4d93dbfa628f5cf961e3e91d483cc9afc	2020-03-19T20:00:00Z	573	44	0.0	0.0	0.0	0.0	0.0
772	20200319	SC	60.0	583.0			1.0	643	2d22cfe418014ffd2f016c1cacc7810a21b1bc4a	2020-03-19T20:00:00Z	643	45	0.0	0.0	0.0	0.0	0.0
773	20200319	SD	11.0	551.0	385.0		1.0	947	d436b987901d2d0152ab9ef53bd5e3e81718930b	2020-03-19T20:00:00Z	562	46	0.0	0.0	0.0	0.0	0.0
774	20200319	TN	154.0	349.0				503	e0fcb775be5a2187306dcd394ea15b97e40e467c	2020-03-19T20:00:00Z	503	47	0.0	0.0	0.0	56.0	56.0
775	20200319	TX	143.0	2212.0			3.0	2355	d2c552b1918e900d13a6af9f0463880e7a18194a	2020-03-19T20:00:00Z	2355	48	1.0	0.0	388.0	60.0	448.0
776	20200319	UT	78.0	1448.0			0.0	1526	bf5cda0a93ec05c50704230b475f526bb9631eee	2020-03-19T20:00:00Z	1526	49	0.0	0.0	1317.0	15.0	1332.0
777	20200319	VA	94.0	1829.0			2.0	1923	f288cdce3d37ab91633bbc3a8dfea37665c525ec	2020-03-19T20:00:00Z	1923	51	1.0	0.0	628.0	17.0	645.0
778	20200319	VI	3.0				0.0	3	d520752bd28c318e64c5fdcb36647f0de27bed53	2020-03-19T20:00:00Z	3	78	0.0	0.0	0.0	1.0	1.0
779	20200319	VT	22.0	645.0				667	50a3f08b58ff7f7a9606825d32cd3b0d9bebf43d	2020-03-19T20:00:00Z	667	50	0.0	0.0	53.0	3.0	56.0
780	20200319	WA	1187.0	15918.0			66.0	17105	cb1a44f4ac2604ec8589d9ec52ce726555f559a6	2020-03-19T20:00:00Z	17105	53	14.0	0.0	2801.0	175.0	2976.0
781	20200319	WI	155.0	2192.0				2347	2f7b134133880d30d41131a2fe36db2f435b1dec	2020-03-19T20:00:00Z	2347	55	0.0	0.0	615.0	49.0	664.0
782	20200319	WV	2.0	143.0	3.0		0.0	148	c44ad824dab2b7fbe0ec04fefb3aedf3b30a15b2	2020-03-19T20:00:00Z	145	54	0.0	0.0	21.0	1.0	22.0
783	20200319	WY	18.0	271.0				289	2d69a2846bd863df20b3b6198927368fa5906da7	2020-03-19T20:00:00Z	289	56	0.0	0.0	93.0	3.0	96.0
784	20200318	AK	6.0	406.0				412	c8f3790629b8d3e886340b45d29ebb14df801867	2020-03-18T20:00:00Z	412	2	0.0	0.0	72.0	3.0	75.0
785	20200318	AL	46.0	28.0			0.0	74	d469dc675d7d81209c1e3609ad840b27d6b8d6bb	2020-03-18T20:00:00Z	74	1	0.0	0.0	0.0	10.0	10.0
786	20200318	AR	33.0	236.0	50.0			319	8064d40b14ba6de4d23f0a9916c8614329126789	2020-03-18T20:00:00Z	269	5	0.0	0.0	39.0	11.0	50.0
787	20200318	AS	0.0				0.0	0	3cd9f2574ceb32c8069aed809ba08d80861cb8fb	2020-03-18T20:00:00Z	0	60	0.0	0.0	0.0	0.0	0.0
788	20200318	AZ	28.0	148.0	102.0		0.0	278	f982a79c9c85c35184cb9749cb44575e301b9774	2020-03-18T20:00:00Z	176	4	0.0	0.0	6.0	8.0	14.0
789	20200318	CA	611.0	7981.0			13.0	8592	e52e0d9c87a05669e5c155221ccbe5f5467b97f7	2020-03-18T20:00:00Z	8592	6	2.0	0.0	0.0	128.0	128.0
790	20200318	CO	183.0	1617.0			2.0	1800	c5b59204549fb6c0f20f59c3da11826b58837b5c	2020-03-18T20:00:00Z	1800	8	1.0	0.0	561.0	23.0	584.0
791	20200318	CT	68.0	125.0				193	e3f10a2adb5276a4b79a89acbc27088f24514702	2020-03-18T20:00:00Z	193	9	0.0	0.0	0.0	27.0	27.0
792	20200318	DC	31.0	138.0	1.0			170	8712a7f1e3e5112782d853636382e12f7f3832b4	2020-03-18T20:00:00Z	169	11	0.0	0.0	34.0	9.0	43.0
793	20200318	DE	25.0	36.0				61	83a1c52d390f93bca188366464afa074700a0d1b	2020-03-18T20:00:00Z	61	10	0.0	0.0	0.0	9.0	9.0
794	20200318	FL	314.0	1225.0	954.0		7.0	2493	8beb352e3670d0fc411fa81f0bacf9ea0fe3e965	2020-03-18T20:00:00Z	1539	12	1.0	0.0	285.0	128.0	413.0
795	20200318	GA	197.0	1311.0			1.0	1508	940427deefae77f83774ff8c2597b8b85b92552f	2020-03-18T20:00:00Z	1508	13	0.0	0.0	1311.0	51.0	1362.0
796	20200318	GU	8.0	57.0				65	3f2a1d7a6fe5f07d53c0070660fad175a3410165	2020-03-18T20:00:00Z	65	66	0.0	0.0	16.0	3.0	19.0
797	20200318	HI	14.0	93.0	12.0			119	0e7aa1cd1b352cc87c280e97302ae17acd9aa2d9	2020-03-18T20:00:00Z	107	15	0.0	0.0	93.0	4.0	97.0
798	20200318	IA	29.0	83.0				112	298b90dfe61bef518e04ff43659330452b4d8b53	2020-03-18T20:00:00Z	112	19	0.0	0.0	0.0	6.0	6.0
799	20200318	ID	9.0	459.0				468	4be77dc33087fed4b23425bb49ff054f1a78dc1a	2020-03-18T20:00:00Z	468	16	0.0	0.0	113.0	2.0	115.0
800	20200318	IL	288.0	1763.0			1.0	2051	d7984b078a99962c9ddad6833dc829e5d721c996	2020-03-18T20:00:00Z	2051	17	0.0	0.0	423.0	129.0	552.0
801	20200318	IN	39.0	154.0			2.0	193	eb9a2cc5eb64820b731a1bd1733c964d1fd5592c	2020-03-18T20:00:00Z	193	18	0.0	0.0	25.0	9.0	34.0
802	20200318	KS	16.0	417.0			1.0	433	fdddba1240202e276efbbd65199f953aa7f67c36	2020-03-18T20:00:00Z	433	20	0.0	0.0	35.0	1.0	36.0
803	20200318	KY	26.0	354.0			1.0	380	d917009b6f6ce782fee889e9fbd416bcddfed388	2020-03-18T20:00:00Z	380	21	0.0	0.0	59.0	4.0	63.0
804	20200318	LA	240.0	335.0			6.0	575	c13f2240d04ce131fec16eb6c8eb4c9957d8afc4	2020-03-18T20:00:00Z	575	22	2.0	0.0	49.0	69.0	118.0
805	20200318	MA	256.0	2015.0				2271	4ccadeb25504fc499760a9f57799b70d9064f54e	2020-03-18T20:00:00Z	2271	25	0.0	0.0	474.0	38.0	512.0
806	20200318	MD	85.0	94.0				179	ed126e60a2fdd2d50c4aee72c43746ec4d32f50a	2020-03-18T20:00:00Z	179	24	0.0	0.0	0.0	28.0	28.0
807	20200318	ME	43.0	1670.0				1713	520b7d952c74ce41b62e137a795f1c5fd7b6ea51	2020-03-18T20:00:00Z	1713	23	0.0	0.0	367.0	11.0	378.0
808	20200318	MI	80.0	272.0				352	de2dac9e4a00f5ba68b89b0d9b5755866002d677	2020-03-18T20:00:00Z	352	26	0.0	0.0	0.0	15.0	15.0
809	20200318	MN	77.0	2685.0				2762	1793eee37dae19bcc74f11def5b1228e623a8cb4	2020-03-18T20:00:00Z	2762	27	0.0	0.0	409.0	17.0	426.0
810	20200318	MO	13.0	253.0			0.0	266	6867950241ecad89261827bd9740ee80518bcbbe	2020-03-18T20:00:00Z	266	29	0.0	0.0	46.0	5.0	51.0
811	20200318	MP	0.0				0.0	0	3007ce14561c6c7c3ec61c77a1c5e35b19e28caa	2020-03-18T20:00:00Z	0	69	0.0	0.0	0.0	0.0	0.0
812	20200318	MS	34.0	479.0				513	63a2cc9d316d493d8d24091e14526c6bb794f05d	2020-03-18T20:00:00Z	513	28	0.0	0.0	111.0	13.0	124.0
813	20200318	MT	10.0	499.0	0.0			509	51f18584af6fd804fe3f002529a3c5240ca383c4	2020-03-18T20:00:00Z	509	30	0.0	0.0	196.0	2.0	198.0
814	20200318	NC	63.0	1787.0			0.0	1850	9a1b431ef96316bef7e6a88a63665d6609b49cba	2020-03-18T20:00:00Z	1850	37	0.0	0.0	1313.0	23.0	1336.0
815	20200318	ND	6.0	268.0			0.0	274	8f46cb61a733da517eb1ee979d4aaabc20e71e83	2020-03-18T20:00:00Z	274	38	0.0	0.0	48.0	3.0	51.0
816	20200318	NE	24.0	206.0				230	21fffb70a9d5ac968342ca0d5f7c652bdf242c42	2020-03-18T20:00:00Z	230	31	0.0	0.0	0.0	3.0	3.0
817	20200318	NH	26.0	513.0	208.0			747	f377c542fe166d619d7d3c1617d366b910865c91	2020-03-18T20:00:00Z	539	33	0.0	0.0	158.0	9.0	167.0
818	20200318	NJ	427.0	190.0	21.0		5.0	638	1d6570fedcdce4e3a896dea3ffe6bb960a697892	2020-03-18T20:00:00Z	617	34	2.0	0.0	27.0	160.0	187.0
819	20200318	NM	28.0	2326.0				2354	e725fc421287afb1dab41078592eb821aacc56fb	2020-03-18T20:00:00Z	2354	35	0.0	0.0	1077.0	5.0	1082.0
820	20200318	NV	55.0	168.0			1.0	223	770835361291a61a845dda67e7b6a71cc6307ab8	2020-03-18T20:00:00Z	223	32	0.0	0.0	0.0	0.0	0.0
821	20200318	NY	2382.0	12215.0			12.0	14597	275e6aa59b673852e1a412be69bad97766cf4192	2020-03-18T20:00:00Z	14597	36	5.0	0.0	6709.0	682.0	7391.0
822	20200318	OH	88.0	140.0				228	a37daf8d4acc2f45a8fe475d18a605fa0f7bd3db	2020-03-18T20:00:00Z	228	39	0.0	0.0	0.0	21.0	21.0
823	20200318	OK	29.0	378.0	110.0			517	7ba74ce56f2c51f241677bb79b943b186341424b	2020-03-18T20:00:00Z	407	40	0.0	0.0	131.0	12.0	143.0
824	20200318	OR	75.0	1118.0	361.0		3.0	1554	1472c525ed927c48f4c4e80a5f0e852637a4c176	2020-03-18T20:00:00Z	1193	41	3.0	0.0	429.0	28.0	457.0
825	20200318	PA	133.0	1187.0				1320	0ccc5702f7d295b4fb8d2480a4c68ccc0b83b70b	2020-03-18T20:00:00Z	1320	42	0.0	0.0	308.0	37.0	345.0
826	20200318	PR	5.0	31.0	21.0			57	3ad1eedcae7421afceecea4acedb4afdec4d83ed	2020-03-18T20:00:00Z	36	72	0.0	0.0	18.0	0.0	18.0
827	20200318	RI	33.0	540.0	334.0			907	b77ce7080e76679c9474a1fddbfb35c06dd181ec	2020-03-18T20:00:00Z	573	44	0.0	0.0	232.0	12.0	244.0
828	20200318	SC	60.0	583.0			1.0	643	d4d75e5d0c6c436edfe45e2051b3d61379e1e609	2020-03-18T20:00:00Z	643	45	0.0	0.0	272.0	27.0	299.0
829	20200318	SD	11.0	551.0	350.0		1.0	912	9f055d1ffffaa46fe815cf00c2212ee394e19128	2020-03-18T20:00:00Z	562	46	1.0	0.0	0.0	0.0	0.0
830	20200318	TN	98.0	349.0				447	e9de93dfeb7615468c45fd35ad529a657f5af253	2020-03-18T20:00:00Z	447	47	0.0	0.0	19.0	25.0	44.0
831	20200318	TX	83.0	1824.0			2.0	1907	9d0ecdc7fb194232889793bea4d5913f17ee3e22	2020-03-18T20:00:00Z	1907	48	1.0	0.0	620.0	19.0	639.0
832	20200318	UT	63.0	131.0			0.0	194	d61bd36e13be7170cf52a4e29bf5f33b7782a3d9	2020-03-18T20:00:00Z	194	49	0.0	0.0	0.0	12.0	12.0
833	20200318	VA	77.0	1201.0			1.0	1278	f7f549224e7a7f22ac864e645a46b0be65b566a2	2020-03-18T20:00:00Z	1278	51	0.0	0.0	240.0	10.0	250.0
834	20200318	VI	2.0				0.0	2	b318c7daed9e9b6919d9a1a76f6d6ecd02ccc14d	2020-03-18T20:00:00Z	2	78	0.0	0.0	0.0	0.0	0.0
835	20200318	VT	19.0	592.0				611	45f19aabb19eb1d27ef65e0f5217604441a6f271	2020-03-18T20:00:00Z	611	50	0.0	0.0	97.0	9.0	106.0
836	20200318	WA	1012.0	13117.0			52.0	14129	cace6bfb846ddab079320ad781f2d56b1fb80b30	2020-03-18T20:00:00Z	14129	53	4.0	0.0	1535.0	108.0	1643.0
837	20200318	WI	106.0	1577.0				1683	fb5c4e2361caf6fd0ec4f2db9a05f04dadfca1b2	2020-03-18T20:00:00Z	1683	55	0.0	0.0	539.0	34.0	573.0
838	20200318	WV	1.0	122.0	14.0		0.0	137	d412b08830ad835ef55dd720438cc87261a7712a	2020-03-18T20:00:00Z	123	54	0.0	0.0	42.0	1.0	43.0
839	20200318	WY	15.0	178.0				193	bf5aa4a3cbd5688b6dcee12d1e335541c10433ea	2020-03-18T20:00:00Z	193	56	0.0	0.0	83.0	5.0	88.0
840	20200317	AK	3.0	334.0				337	23882017a968e8d08f795cd3a0d1e959cfbf695a	2020-03-17T20:00:00Z	337	2	0.0	0.0	191.0	2.0	193.0
841	20200317	AL	36.0	28.0			0.0	64	812c28536069d40d80d19f007b3689bdc9bac21a	2020-03-17T20:00:00Z	64	1	0.0	0.0	0.0	8.0	8.0
842	20200317	AR	22.0	197.0	41.0			260	3264ae21db9366d4300fd95c93a16a9968aac62a	2020-03-17T20:00:00Z	219	5	0.0	0.0	65.0	0.0	65.0
843	20200317	AS	0.0					0	2a0dfbde09639fcc74695264bdca6eb2339ec7e3	2020-03-17T20:00:00Z	0	60	0.0	0.0	0.0	0.0	0.0
844	20200317	AZ	20.0	142.0	66.0		0.0	228	27b4cfc2626ed0988538b8c766ff876ebc231d35	2020-03-17T20:00:00Z	162	4	0.0	0.0	17.0	2.0	19.0
845	20200317	CA	483.0	7981.0			11.0	8464	7b9ce4294bc0463aced97179aae384fa423815bf	2020-03-17T20:00:00Z	8464	6	5.0	0.0	0.0	148.0	148.0
846	20200317	CO	160.0	1056.0			1.0	1216	186ec3bd0efc883220f6af25ac0dc51e4e0896c1	2020-03-17T20:00:00Z	1216	8	0.0	0.0	429.0	29.0	458.0
847	20200317	CT	41.0	125.0				166	92d3801c1c66c7124b655fe343669c4792e6a224	2020-03-17T20:00:00Z	166	9	0.0	0.0	0.0	15.0	15.0
848	20200317	DC	22.0	104.0	0.0			126	91ba8d3951759f2fa680e1de03aa7ad5ecc67246	2020-03-17T20:00:00Z	126	11	0.0	0.0	8.0	5.0	13.0
849	20200317	DE	16.0	36.0				52	99b8eee4265a14629cb60eff3070607cc6834ef1	2020-03-17T20:00:00Z	52	10	0.0	0.0	0.0	8.0	8.0
850	20200317	FL	186.0	940.0	872.0		6.0	1998	51507783fb4443596a37f6f271e3b65414bd13dc	2020-03-17T20:00:00Z	1126	12	2.0	0.0	256.0	45.0	301.0
