	date	state	confirmed	death	recovered
2548	4/14/20	Tibet	1.0	0.0	1.0
2549	4/15/20	Tibet	1.0	0.0	1.0
2550	1/22/20	Xinjiang	0.0	0.0	0.0
2551	1/23/20	Xinjiang	2.0	0.0	0.0
2552	1/24/20	Xinjiang	2.0	0.0	0.0
2553	1/25/20	Xinjiang	3.0	0.0	0.0
2554	1/26/20	Xinjiang	4.0	0.0	0.0
2555	1/27/20	Xinjiang	5.0	0.0	0.0
2556	1/28/20	Xinjiang	10.0	0.0	0.0
2557	1/29/20	Xinjiang	13.0	0.0	0.0
2558	1/30/20	Xinjiang	14.0	0.0	0.0
2559	1/31/20	Xinjiang	17.0	0.0	0.0
2560	2/1/20	Xinjiang	18.0	0.0	0.0
2561	2/2/20	Xinjiang	21.0	0.0	0.0
2562	2/3/20	Xinjiang	24.0	0.0	0.0
2563	2/4/20	Xinjiang	29.0	0.0	0.0
2564	2/5/20	Xinjiang	32.0	0.0	0.0
2565	2/6/20	Xinjiang	36.0	0.0	0.0
2566	2/7/20	Xinjiang	39.0	0.0	0.0
2567	2/8/20	Xinjiang	42.0	0.0	0.0
2568	2/9/20	Xinjiang	45.0	0.0	0.0
2569	2/10/20	Xinjiang	49.0	0.0	0.0
2570	2/11/20	Xinjiang	55.0	0.0	3.0
2571	2/12/20	Xinjiang	59.0	0.0	3.0
2572	2/13/20	Xinjiang	63.0	1.0	6.0
2573	2/14/20	Xinjiang	65.0	1.0	6.0
2574	2/15/20	Xinjiang	70.0	1.0	10.0
2575	2/16/20	Xinjiang	71.0	1.0	12.0
2576	2/17/20	Xinjiang	75.0	1.0	12.0
2577	2/18/20	Xinjiang	76.0	1.0	12.0
2578	2/19/20	Xinjiang	76.0	1.0	20.0
2579	2/20/20	Xinjiang	76.0	1.0	22.0
2580	2/21/20	Xinjiang	76.0	1.0	24.0
2581	2/22/20	Xinjiang	76.0	2.0	25.0
2582	2/23/20	Xinjiang	76.0	2.0	28.0
2583	2/24/20	Xinjiang	76.0	2.0	30.0
2584	2/25/20	Xinjiang	76.0	2.0	30.0
2585	2/26/20	Xinjiang	76.0	2.0	34.0
2586	2/27/20	Xinjiang	76.0	2.0	43.0
2587	2/28/20	Xinjiang	76.0	3.0	52.0
2588	2/29/20	Xinjiang	76.0	3.0	62.0
2589	3/1/20	Xinjiang	76.0	3.0	64.0
2590	3/2/20	Xinjiang	76.0	3.0	66.0
2591	3/3/20	Xinjiang	76.0	3.0	68.0
2592	3/4/20	Xinjiang	76.0	3.0	69.0
2593	3/5/20	Xinjiang	76.0	3.0	70.0
2594	3/6/20	Xinjiang	76.0	3.0	71.0
2595	3/7/20	Xinjiang	76.0	3.0	72.0
2596	3/8/20	Xinjiang	76.0	3.0	73.0
2597	3/9/20	Xinjiang	76.0	3.0	73.0
2598	3/10/20	Xinjiang	76.0	3.0	73.0
2599	3/11/20	Xinjiang	76.0	3.0	73.0
2600	3/12/20	Xinjiang	76.0	3.0	73.0
2601	3/13/20	Xinjiang	76.0	3.0	73.0
2602	3/14/20	Xinjiang	76.0	3.0	73.0
2603	3/15/20	Xinjiang	76.0	3.0	73.0
2604	3/16/20	Xinjiang	76.0	3.0	73.0
2605	3/17/20	Xinjiang	76.0	3.0	73.0
2606	3/18/20	Xinjiang	76.0	3.0	73.0
2607	3/19/20	Xinjiang	76.0	3.0	73.0
2608	3/20/20	Xinjiang	76.0	3.0	73.0
2609	3/21/20	Xinjiang	76.0	3.0	73.0
2610	3/22/20	Xinjiang	76.0	3.0	73.0
2611	3/23/20	Xinjiang	76.0	3.0	73.0
2612	3/24/20	Xinjiang	76.0	3.0	73.0
2613	3/25/20	Xinjiang	76.0	3.0	73.0
2614	3/26/20	Xinjiang	76.0	3.0	73.0
2615	3/27/20	Xinjiang	76.0	3.0	73.0
2616	3/28/20	Xinjiang	76.0	3.0	73.0
2617	3/29/20	Xinjiang	76.0	3.0	73.0
2618	3/30/20	Xinjiang	76.0	3.0	73.0
2619	3/31/20	Xinjiang	76.0	3.0	73.0
2620	4/1/20	Xinjiang	76.0	3.0	73.0
2621	4/2/20	Xinjiang	76.0	3.0	73.0
2622	4/3/20	Xinjiang	76.0	3.0	73.0
2623	4/4/20	Xinjiang	76.0	3.0	73.0
2624	4/5/20	Xinjiang	76.0	3.0	73.0
2625	4/6/20	Xinjiang	76.0	3.0	73.0
2626	4/7/20	Xinjiang	76.0	3.0	73.0
2627	4/8/20	Xinjiang	76.0	3.0	73.0
2628	4/9/20	Xinjiang	76.0	3.0	73.0
2629	4/10/20	Xinjiang	76.0	3.0	73.0
2630	4/11/20	Xinjiang	76.0	3.0	73.0
2631	4/12/20	Xinjiang	76.0	3.0	73.0
2632	4/13/20	Xinjiang	76.0	3.0	73.0
2633	4/14/20	Xinjiang	76.0	3.0	73.0
2634	4/15/20	Xinjiang	76.0	3.0	73.0
2635	1/22/20	Yunnan	1.0	0.0	0.0
2636	1/23/20	Yunnan	2.0	0.0	0.0
2637	1/24/20	Yunnan	5.0	0.0	0.0
2638	1/25/20	Yunnan	11.0	0.0	0.0
2639	1/26/20	Yunnan	16.0	0.0	0.0
2640	1/27/20	Yunnan	26.0	0.0	0.0
2641	1/28/20	Yunnan	44.0	0.0	0.0
2642	1/29/20	Yunnan	55.0	0.0	0.0
2643	1/30/20	Yunnan	70.0	0.0	0.0
2644	1/31/20	Yunnan	83.0	0.0	1.0
2645	2/1/20	Yunnan	93.0	0.0	2.0
2646	2/2/20	Yunnan	105.0	0.0	3.0
2647	2/3/20	Yunnan	117.0	0.0	5.0
2648	2/4/20	Yunnan	122.0	0.0	5.0
2649	2/5/20	Yunnan	128.0	0.0	5.0
2650	2/6/20	Yunnan	133.0	0.0	7.0
2651	2/7/20	Yunnan	138.0	0.0	12.0
2652	2/8/20	Yunnan	138.0	0.0	17.0
2653	2/9/20	Yunnan	141.0	0.0	18.0
2654	2/10/20	Yunnan	149.0	0.0	19.0
2655	2/11/20	Yunnan	153.0	0.0	20.0
2656	2/12/20	Yunnan	154.0	0.0	26.0
2657	2/13/20	Yunnan	156.0	0.0	27.0
2658	2/14/20	Yunnan	162.0	0.0	36.0
2659	2/15/20	Yunnan	168.0	0.0	42.0
2660	2/16/20	Yunnan	171.0	0.0	42.0
2661	2/17/20	Yunnan	171.0	0.0	47.0
2662	2/18/20	Yunnan	172.0	0.0	57.0
2663	2/19/20	Yunnan	172.0	1.0	60.0
2664	2/20/20	Yunnan	174.0	2.0	79.0
2665	2/21/20	Yunnan	174.0	2.0	96.0
2666	2/22/20	Yunnan	174.0	2.0	107.0
2667	2/23/20	Yunnan	174.0	2.0	115.0
2668	2/24/20	Yunnan	174.0	2.0	124.0
2669	2/25/20	Yunnan	174.0	2.0	129.0
2670	2/26/20	Yunnan	174.0	2.0	144.0
2671	2/27/20	Yunnan	174.0	2.0	150.0
2672	2/28/20	Yunnan	174.0	2.0	156.0
2673	2/29/20	Yunnan	174.0	2.0	157.0
2674	3/1/20	Yunnan	174.0	2.0	163.0
2675	3/2/20	Yunnan	174.0	2.0	168.0
2676	3/3/20	Yunnan	174.0	2.0	169.0
2677	3/4/20	Yunnan	174.0	2.0	169.0
2678	3/5/20	Yunnan	174.0	2.0	169.0
2679	3/6/20	Yunnan	174.0	2.0	170.0
2680	3/7/20	Yunnan	174.0	2.0	170.0
2681	3/8/20	Yunnan	174.0	2.0	170.0
2682	3/9/20	Yunnan	174.0	2.0	170.0
2683	3/10/20	Yunnan	174.0	2.0	170.0
2684	3/11/20	Yunnan	174.0	2.0	170.0
2685	3/12/20	Yunnan	174.0	2.0	170.0
2686	3/13/20	Yunnan	174.0	2.0	170.0
2687	3/14/20	Yunnan	174.0	2.0	172.0
2688	3/15/20	Yunnan	174.0	2.0	172.0
2689	3/16/20	Yunnan	176.0	2.0	172.0
2690	3/17/20	Yunnan	176.0	2.0	172.0
2691	3/18/20	Yunnan	176.0	2.0	172.0
2692	3/19/20	Yunnan	176.0	2.0	172.0
2693	3/20/20	Yunnan	176.0	2.0	172.0
2694	3/21/20	Yunnan	176.0	2.0	172.0
2695	3/22/20	Yunnan	176.0	2.0	172.0
2696	3/23/20	Yunnan	176.0	2.0	172.0
2697	3/24/20	Yunnan	176.0	2.0	172.0
2698	3/25/20	Yunnan	176.0	2.0	172.0
2699	3/26/20	Yunnan	178.0	2.0	172.0
2700	3/27/20	Yunnan	180.0	2.0	172.0
2701	3/28/20	Yunnan	180.0	2.0	172.0
2702	3/29/20	Yunnan	180.0	2.0	172.0
2703	3/30/20	Yunnan	180.0	2.0	172.0
2704	3/31/20	Yunnan	182.0	2.0	172.0
2705	4/1/20	Yunnan	182.0	2.0	172.0
2706	4/2/20	Yunnan	183.0	2.0	172.0
2707	4/3/20	Yunnan	184.0	2.0	172.0
2708	4/4/20	Yunnan	184.0	2.0	172.0
2709	4/5/20	Yunnan	184.0	2.0	172.0
2710	4/6/20	Yunnan	184.0	2.0	172.0
2711	4/7/20	Yunnan	184.0	2.0	173.0
2712	4/8/20	Yunnan	184.0	2.0	173.0
2713	4/9/20	Yunnan	184.0	2.0	173.0
2714	4/10/20	Yunnan	184.0	2.0	173.0
2715	4/11/20	Yunnan	184.0	2.0	174.0
2716	4/12/20	Yunnan	184.0	2.0	174.0
2717	4/13/20	Yunnan	184.0	2.0	174.0
2718	4/14/20	Yunnan	184.0	2.0	175.0
2719	4/15/20	Yunnan	184.0	2.0	176.0
2720	1/22/20	Zhejiang	10.0	0.0	0.0
2721	1/23/20	Zhejiang	27.0	0.0	0.0
2722	1/24/20	Zhejiang	43.0	0.0	1.0
2723	1/25/20	Zhejiang	62.0	0.0	1.0
2724	1/26/20	Zhejiang	104.0	0.0	1.0
2725	1/27/20	Zhejiang	128.0	0.0	1.0
2726	1/28/20	Zhejiang	173.0	0.0	3.0
2727	1/29/20	Zhejiang	296.0	0.0	3.0
2728	1/30/20	Zhejiang	428.0	0.0	4.0
2729	1/31/20	Zhejiang	538.0	0.0	14.0
2730	2/1/20	Zhejiang	599.0	0.0	21.0
2731	2/2/20	Zhejiang	661.0	0.0	32.0
2732	2/3/20	Zhejiang	724.0	0.0	43.0
2733	2/4/20	Zhejiang	829.0	0.0	62.0
2734	2/5/20	Zhejiang	895.0	0.0	78.0
2735	2/6/20	Zhejiang	954.0	0.0	94.0
2736	2/7/20	Zhejiang	1006.0	0.0	123.0
2737	2/8/20	Zhejiang	1048.0	0.0	175.0
2738	2/9/20	Zhejiang	1075.0	0.0	201.0
2739	2/10/20	Zhejiang	1092.0	0.0	242.0
2740	2/11/20	Zhejiang	1117.0	0.0	270.0
2741	2/12/20	Zhejiang	1131.0	0.0	321.0
2742	2/13/20	Zhejiang	1145.0	0.0	360.0
2743	2/14/20	Zhejiang	1155.0	0.0	403.0
2744	2/15/20	Zhejiang	1162.0	0.0	428.0
2745	2/16/20	Zhejiang	1167.0	0.0	456.0
2746	2/17/20	Zhejiang	1171.0	0.0	507.0
2747	2/18/20	Zhejiang	1172.0	0.0	535.0
2748	2/19/20	Zhejiang	1174.0	0.0	604.0
2749	2/20/20	Zhejiang	1175.0	1.0	633.0
2750	2/21/20	Zhejiang	1203.0	1.0	679.0
2751	2/22/20	Zhejiang	1205.0	1.0	719.0
2752	2/23/20	Zhejiang	1205.0	1.0	760.0
2753	2/24/20	Zhejiang	1205.0	1.0	782.0
2754	2/25/20	Zhejiang	1205.0	1.0	808.0
2755	2/26/20	Zhejiang	1205.0	1.0	867.0
2756	2/27/20	Zhejiang	1205.0	1.0	932.0
2757	2/28/20	Zhejiang	1205.0	1.0	975.0
2758	2/29/20	Zhejiang	1205.0	1.0	1016.0
2759	3/1/20	Zhejiang	1205.0	1.0	1046.0
2760	3/2/20	Zhejiang	1206.0	1.0	1069.0
2761	3/3/20	Zhejiang	1213.0	1.0	1093.0
2762	3/4/20	Zhejiang	1213.0	1.0	1114.0
2763	3/5/20	Zhejiang	1215.0	1.0	1124.0
2764	3/6/20	Zhejiang	1215.0	1.0	1147.0
2765	3/7/20	Zhejiang	1215.0	1.0	1154.0
2766	3/8/20	Zhejiang	1215.0	1.0	1161.0
2767	3/9/20	Zhejiang	1215.0	1.0	1176.0
2768	3/10/20	Zhejiang	1215.0	1.0	1191.0
2769	3/11/20	Zhejiang	1215.0	1.0	1195.0
2770	3/12/20	Zhejiang	1215.0	1.0	1197.0
2771	3/13/20	Zhejiang	1215.0	1.0	1197.0
2772	3/14/20	Zhejiang	1227.0	1.0	1211.0
2773	3/15/20	Zhejiang	1231.0	1.0	1211.0
2774	3/16/20	Zhejiang	1231.0	1.0	1216.0
2775	3/17/20	Zhejiang	1232.0	1.0	1216.0
2776	3/18/20	Zhejiang	1232.0	1.0	1216.0
2777	3/19/20	Zhejiang	1233.0	1.0	1217.0
2778	3/20/20	Zhejiang	1234.0	1.0	1219.0
2779	3/21/20	Zhejiang	1236.0	1.0	1219.0
2780	3/22/20	Zhejiang	1238.0	1.0	1219.0
2781	3/23/20	Zhejiang	1238.0	1.0	1221.0
2782	3/24/20	Zhejiang	1240.0	1.0	1221.0
2783	3/25/20	Zhejiang	1241.0	1.0	1221.0
2784	3/26/20	Zhejiang	1243.0	1.0	1222.0
2785	3/27/20	Zhejiang	1247.0	1.0	1222.0
2786	3/28/20	Zhejiang	1251.0	1.0	1225.0
2787	3/29/20	Zhejiang	1254.0	1.0	1225.0
2788	3/30/20	Zhejiang	1255.0	1.0	1225.0
2789	3/31/20	Zhejiang	1257.0	1.0	1226.0
2790	4/1/20	Zhejiang	1257.0	1.0	1226.0
2791	4/2/20	Zhejiang	1258.0	1.0	1228.0
2792	4/3/20	Zhejiang	1260.0	1.0	1228.0
2793	4/4/20	Zhejiang	1262.0	1.0	1229.0
2794	4/5/20	Zhejiang	1263.0	1.0	1230.0
2795	4/6/20	Zhejiang	1264.0	1.0	1230.0
2796	4/7/20	Zhejiang	1265.0	1.0	1230.0
2797	4/8/20	Zhejiang	1266.0	1.0	1232.0
2798	4/9/20	Zhejiang	1267.0	1.0	1235.0
2799	4/10/20	Zhejiang	1267.0	1.0	1235.0
2800	4/11/20	Zhejiang	1267.0	1.0	1236.0
2801	4/12/20	Zhejiang	1267.0	1.0	1238.0
2802	4/13/20	Zhejiang	1267.0	1.0	1239.0
2803	4/14/20	Zhejiang	1267.0	1.0	1242.0
2804	4/15/20	Zhejiang	1268.0	1.0	1244.0
