	date	country	confirmed	death	recovered
11206	2/10/20	Monaco	0.0	0.0	0.0
11207	2/11/20	Monaco	0.0	0.0	0.0
11208	2/12/20	Monaco	0.0	0.0	0.0
11209	2/13/20	Monaco	0.0	0.0	0.0
11210	2/14/20	Monaco	0.0	0.0	0.0
11211	2/15/20	Monaco	0.0	0.0	0.0
11212	2/16/20	Monaco	0.0	0.0	0.0
11213	2/17/20	Monaco	0.0	0.0	0.0
11214	2/18/20	Monaco	0.0	0.0	0.0
11215	2/19/20	Monaco	0.0	0.0	0.0
11216	2/20/20	Monaco	0.0	0.0	0.0
11217	2/21/20	Monaco	0.0	0.0	0.0
11218	2/22/20	Monaco	0.0	0.0	0.0
11219	2/23/20	Monaco	0.0	0.0	0.0
11220	2/24/20	Monaco	0.0	0.0	0.0
11221	2/25/20	Monaco	0.0	0.0	0.0
11222	2/26/20	Monaco	0.0	0.0	0.0
11223	2/27/20	Monaco	0.0	0.0	0.0
11224	2/28/20	Monaco	0.0	0.0	0.0
11225	2/29/20	Monaco	1.0	0.0	0.0
11226	3/1/20	Monaco	1.0	0.0	0.0
11227	3/2/20	Monaco	1.0	0.0	0.0
11228	3/3/20	Monaco	1.0	0.0	0.0
11229	3/4/20	Monaco	1.0	0.0	0.0
11230	3/5/20	Monaco	1.0	0.0	0.0
11231	3/6/20	Monaco	1.0	0.0	0.0
11232	3/7/20	Monaco	1.0	0.0	0.0
11233	3/8/20	Monaco	1.0	0.0	0.0
11234	3/9/20	Monaco	1.0	0.0	0.0
11235	3/10/20	Monaco	1.0	0.0	0.0
11236	3/11/20	Monaco	1.0	0.0	0.0
11237	3/12/20	Monaco	2.0	0.0	0.0
11238	3/13/20	Monaco	2.0	0.0	0.0
11239	3/14/20	Monaco	2.0	0.0	0.0
11240	3/15/20	Monaco	2.0	0.0	0.0
11241	3/16/20	Monaco	7.0	0.0	0.0
11242	3/17/20	Monaco	7.0	0.0	0.0
11243	3/18/20	Monaco	7.0	0.0	0.0
11244	3/19/20	Monaco	7.0	0.0	0.0
11245	3/20/20	Monaco	11.0	0.0	0.0
11246	3/21/20	Monaco	11.0	0.0	0.0
11247	3/22/20	Monaco	23.0	0.0	1.0
11248	3/23/20	Monaco	23.0	0.0	1.0
11249	3/24/20	Monaco	23.0	0.0	1.0
11250	3/25/20	Monaco	31.0	0.0	1.0
11251	3/26/20	Monaco	33.0	0.0	1.0
11252	3/27/20	Monaco	42.0	0.0	1.0
11253	3/28/20	Monaco	42.0	0.0	1.0
11254	3/29/20	Monaco	46.0	1.0	1.0
11255	3/30/20	Monaco	49.0	1.0	1.0
11256	3/31/20	Monaco	52.0	1.0	2.0
11257	4/1/20	Monaco	55.0	1.0	2.0
11258	4/2/20	Monaco	60.0	1.0	2.0
11259	4/3/20	Monaco	64.0	1.0	3.0
11260	4/4/20	Monaco	66.0	1.0	3.0
11261	4/5/20	Monaco	73.0	1.0	3.0
11262	4/6/20	Monaco	77.0	1.0	4.0
11263	4/7/20	Monaco	79.0	1.0	4.0
11264	4/8/20	Monaco	81.0	1.0	4.0
11265	4/9/20	Monaco	84.0	1.0	5.0
11266	4/10/20	Monaco	90.0	1.0	5.0
11267	4/11/20	Monaco	92.0	1.0	5.0
11268	4/12/20	Monaco	93.0	1.0	6.0
11269	4/13/20	Monaco	93.0	1.0	6.0
11270	4/14/20	Monaco	93.0	1.0	6.0
11271	4/15/20	Monaco	93.0	3.0	12.0
11272	4/16/20	Monaco	93.0	3.0	12.0
11273	4/17/20	Monaco	94.0	3.0	20.0
11274	4/18/20	Monaco	94.0	3.0	22.0
11275	4/19/20	Monaco	94.0	3.0	22.0
11276	4/20/20	Monaco	94.0	3.0	23.0
11277	4/21/20	Monaco	94.0	3.0	26.0
11278	4/22/20	Monaco	94.0	3.0	26.0
11279	4/23/20	Monaco	94.0	4.0	35.0
11280	4/24/20	Monaco	94.0	4.0	41.0
11281	4/25/20	Monaco	94.0	4.0	42.0
11282	4/26/20	Monaco	94.0	4.0	42.0
11283	4/27/20	Monaco	95.0	4.0	42.0
11284	4/28/20	Monaco	95.0	4.0	50.0
11285	4/29/20	Monaco	95.0	4.0	58.0
11286	1/22/20	Mongolia	0.0	0.0	0.0
11287	1/23/20	Mongolia	0.0	0.0	0.0
11288	1/24/20	Mongolia	0.0	0.0	0.0
11289	1/25/20	Mongolia	0.0	0.0	0.0
11290	1/26/20	Mongolia	0.0	0.0	0.0
11291	1/27/20	Mongolia	0.0	0.0	0.0
11292	1/28/20	Mongolia	0.0	0.0	0.0
11293	1/29/20	Mongolia	0.0	0.0	0.0
11294	1/30/20	Mongolia	0.0	0.0	0.0
11295	1/31/20	Mongolia	0.0	0.0	0.0
11296	2/1/20	Mongolia	0.0	0.0	0.0
11297	2/2/20	Mongolia	0.0	0.0	0.0
11298	2/3/20	Mongolia	0.0	0.0	0.0
11299	2/4/20	Mongolia	0.0	0.0	0.0
11300	2/5/20	Mongolia	0.0	0.0	0.0
11301	2/6/20	Mongolia	0.0	0.0	0.0
11302	2/7/20	Mongolia	0.0	0.0	0.0
11303	2/8/20	Mongolia	0.0	0.0	0.0
11304	2/9/20	Mongolia	0.0	0.0	0.0
11305	2/10/20	Mongolia	0.0	0.0	0.0
11306	2/11/20	Mongolia	0.0	0.0	0.0
11307	2/12/20	Mongolia	0.0	0.0	0.0
11308	2/13/20	Mongolia	0.0	0.0	0.0
11309	2/14/20	Mongolia	0.0	0.0	0.0
11310	2/15/20	Mongolia	0.0	0.0	0.0
11311	2/16/20	Mongolia	0.0	0.0	0.0
11312	2/17/20	Mongolia	0.0	0.0	0.0
11313	2/18/20	Mongolia	0.0	0.0	0.0
11314	2/19/20	Mongolia	0.0	0.0	0.0
11315	2/20/20	Mongolia	0.0	0.0	0.0
11316	2/21/20	Mongolia	0.0	0.0	0.0
11317	2/22/20	Mongolia	0.0	0.0	0.0
11318	2/23/20	Mongolia	0.0	0.0	0.0
11319	2/24/20	Mongolia	0.0	0.0	0.0
11320	2/25/20	Mongolia	0.0	0.0	0.0
11321	2/26/20	Mongolia	0.0	0.0	0.0
11322	2/27/20	Mongolia	0.0	0.0	0.0
11323	2/28/20	Mongolia	0.0	0.0	0.0
11324	2/29/20	Mongolia	0.0	0.0	0.0
11325	3/1/20	Mongolia	0.0	0.0	0.0
11326	3/2/20	Mongolia	0.0	0.0	0.0
11327	3/3/20	Mongolia	0.0	0.0	0.0
11328	3/4/20	Mongolia	0.0	0.0	0.0
11329	3/5/20	Mongolia	0.0	0.0	0.0
11330	3/6/20	Mongolia	0.0	0.0	0.0
11331	3/7/20	Mongolia	0.0	0.0	0.0
11332	3/8/20	Mongolia	0.0	0.0	0.0
11333	3/9/20	Mongolia	0.0	0.0	0.0
11334	3/10/20	Mongolia	1.0	0.0	0.0
11335	3/11/20	Mongolia	1.0	0.0	0.0
11336	3/12/20	Mongolia	1.0	0.0	0.0
11337	3/13/20	Mongolia	1.0	0.0	0.0
11338	3/14/20	Mongolia	1.0	0.0	0.0
11339	3/15/20	Mongolia	1.0	0.0	0.0
11340	3/16/20	Mongolia	1.0	0.0	0.0
11341	3/17/20	Mongolia	5.0	0.0	0.0
11342	3/18/20	Mongolia	6.0	0.0	0.0
11343	3/19/20	Mongolia	6.0	0.0	0.0
11344	3/20/20	Mongolia	6.0	0.0	0.0
11345	3/21/20	Mongolia	10.0	0.0	0.0
11346	3/22/20	Mongolia	10.0	0.0	0.0
11347	3/23/20	Mongolia	10.0	0.0	0.0
11348	3/24/20	Mongolia	10.0	0.0	0.0
11349	3/25/20	Mongolia	10.0	0.0	0.0
11350	3/26/20	Mongolia	11.0	0.0	0.0
11351	3/27/20	Mongolia	11.0	0.0	0.0
11352	3/28/20	Mongolia	12.0	0.0	0.0
11353	3/29/20	Mongolia	12.0	0.0	0.0
11354	3/30/20	Mongolia	12.0	0.0	2.0
11355	3/31/20	Mongolia	12.0	0.0	2.0
11356	4/1/20	Mongolia	14.0	0.0	2.0
11357	4/2/20	Mongolia	14.0	0.0	2.0
11358	4/3/20	Mongolia	14.0	0.0	2.0
11359	4/4/20	Mongolia	14.0	0.0	2.0
11360	4/5/20	Mongolia	14.0	0.0	2.0
11361	4/6/20	Mongolia	15.0	0.0	2.0
11362	4/7/20	Mongolia	15.0	0.0	4.0
11363	4/8/20	Mongolia	16.0	0.0	4.0
11364	4/9/20	Mongolia	16.0	0.0	4.0
11365	4/10/20	Mongolia	16.0	0.0	4.0
11366	4/11/20	Mongolia	16.0	0.0	4.0
11367	4/12/20	Mongolia	16.0	0.0	4.0
11368	4/13/20	Mongolia	17.0	0.0	4.0
11369	4/14/20	Mongolia	30.0	0.0	5.0
11370	4/15/20	Mongolia	30.0	0.0	5.0
11371	4/16/20	Mongolia	31.0	0.0	5.0
11372	4/17/20	Mongolia	31.0	0.0	5.0
11373	4/18/20	Mongolia	31.0	0.0	5.0
11374	4/19/20	Mongolia	32.0	0.0	7.0
11375	4/20/20	Mongolia	33.0	0.0	7.0
11376	4/21/20	Mongolia	34.0	0.0	8.0
11377	4/22/20	Mongolia	35.0	0.0	8.0
11378	4/23/20	Mongolia	36.0	0.0	9.0
11379	4/24/20	Mongolia	37.0	0.0	9.0
11380	4/25/20	Mongolia	37.0	0.0	9.0
11381	4/26/20	Mongolia	38.0	0.0	9.0
11382	4/27/20	Mongolia	38.0	0.0	10.0
11383	4/28/20	Mongolia	38.0	0.0	10.0
11384	4/29/20	Mongolia	38.0	0.0	10.0
11385	1/22/20	Montenegro	0.0	0.0	0.0
11386	1/23/20	Montenegro	0.0	0.0	0.0
11387	1/24/20	Montenegro	0.0	0.0	0.0
11388	1/25/20	Montenegro	0.0	0.0	0.0
11389	1/26/20	Montenegro	0.0	0.0	0.0
11390	1/27/20	Montenegro	0.0	0.0	0.0
11391	1/28/20	Montenegro	0.0	0.0	0.0
11392	1/29/20	Montenegro	0.0	0.0	0.0
11393	1/30/20	Montenegro	0.0	0.0	0.0
11394	1/31/20	Montenegro	0.0	0.0	0.0
11395	2/1/20	Montenegro	0.0	0.0	0.0
11396	2/2/20	Montenegro	0.0	0.0	0.0
11397	2/3/20	Montenegro	0.0	0.0	0.0
11398	2/4/20	Montenegro	0.0	0.0	0.0
11399	2/5/20	Montenegro	0.0	0.0	0.0
11400	2/6/20	Montenegro	0.0	0.0	0.0
11401	2/7/20	Montenegro	0.0	0.0	0.0
11402	2/8/20	Montenegro	0.0	0.0	0.0
11403	2/9/20	Montenegro	0.0	0.0	0.0
11404	2/10/20	Montenegro	0.0	0.0	0.0
11405	2/11/20	Montenegro	0.0	0.0	0.0
11406	2/12/20	Montenegro	0.0	0.0	0.0
11407	2/13/20	Montenegro	0.0	0.0	0.0
11408	2/14/20	Montenegro	0.0	0.0	0.0
11409	2/15/20	Montenegro	0.0	0.0	0.0
11410	2/16/20	Montenegro	0.0	0.0	0.0
11411	2/17/20	Montenegro	0.0	0.0	0.0
11412	2/18/20	Montenegro	0.0	0.0	0.0
11413	2/19/20	Montenegro	0.0	0.0	0.0
11414	2/20/20	Montenegro	0.0	0.0	0.0
11415	2/21/20	Montenegro	0.0	0.0	0.0
11416	2/22/20	Montenegro	0.0	0.0	0.0
11417	2/23/20	Montenegro	0.0	0.0	0.0
11418	2/24/20	Montenegro	0.0	0.0	0.0
11419	2/25/20	Montenegro	0.0	0.0	0.0
11420	2/26/20	Montenegro	0.0	0.0	0.0
11421	2/27/20	Montenegro	0.0	0.0	0.0
11422	2/28/20	Montenegro	0.0	0.0	0.0
11423	2/29/20	Montenegro	0.0	0.0	0.0
11424	3/1/20	Montenegro	0.0	0.0	0.0
11425	3/2/20	Montenegro	0.0	0.0	0.0
11426	3/3/20	Montenegro	0.0	0.0	0.0
11427	3/4/20	Montenegro	0.0	0.0	0.0
11428	3/5/20	Montenegro	0.0	0.0	0.0
11429	3/6/20	Montenegro	0.0	0.0	0.0
11430	3/7/20	Montenegro	0.0	0.0	0.0
11431	3/8/20	Montenegro	0.0	0.0	0.0
11432	3/9/20	Montenegro	0.0	0.0	0.0
11433	3/10/20	Montenegro	0.0	0.0	0.0
11434	3/11/20	Montenegro	0.0	0.0	0.0
11435	3/12/20	Montenegro	0.0	0.0	0.0
11436	3/13/20	Montenegro	0.0	0.0	0.0
11437	3/14/20	Montenegro	0.0	0.0	0.0
11438	3/15/20	Montenegro	0.0	0.0	0.0
11439	3/16/20	Montenegro	0.0	0.0	0.0
11440	3/17/20	Montenegro	2.0	0.0	0.0
11441	3/18/20	Montenegro	2.0	0.0	0.0
11442	3/19/20	Montenegro	3.0	0.0	0.0
11443	3/20/20	Montenegro	14.0	0.0	0.0
11444	3/21/20	Montenegro	14.0	0.0	0.0
11445	3/22/20	Montenegro	21.0	0.0	0.0
11446	3/23/20	Montenegro	27.0	1.0	0.0
11447	3/24/20	Montenegro	47.0	1.0	0.0
11448	3/25/20	Montenegro	52.0	1.0	0.0
11449	3/26/20	Montenegro	69.0	1.0	0.0
11450	3/27/20	Montenegro	82.0	1.0	0.0
11451	3/28/20	Montenegro	84.0	1.0	0.0
11452	3/29/20	Montenegro	85.0	1.0	0.0
11453	3/30/20	Montenegro	91.0	1.0	0.0
11454	3/31/20	Montenegro	109.0	2.0	0.0
11455	4/1/20	Montenegro	123.0	2.0	0.0
11456	4/2/20	Montenegro	144.0	2.0	0.0
11457	4/3/20	Montenegro	174.0	2.0	1.0
11458	4/4/20	Montenegro	201.0	2.0	1.0
11459	4/5/20	Montenegro	214.0	2.0	1.0
11460	4/6/20	Montenegro	233.0	2.0	1.0
11461	4/7/20	Montenegro	241.0	2.0	4.0
11462	4/8/20	Montenegro	248.0	2.0	4.0
11463	4/9/20	Montenegro	252.0	2.0	4.0
11464	4/10/20	Montenegro	255.0	2.0	4.0
11465	4/11/20	Montenegro	263.0	2.0	5.0
11466	4/12/20	Montenegro	272.0	3.0	5.0
11467	4/13/20	Montenegro	274.0	3.0	5.0
11468	4/14/20	Montenegro	283.0	4.0	46.0
11469	4/15/20	Montenegro	288.0	4.0	55.0
11470	4/16/20	Montenegro	303.0	4.0	55.0
11471	4/17/20	Montenegro	303.0	5.0	55.0
11472	4/18/20	Montenegro	307.0	5.0	55.0
11473	4/19/20	Montenegro	308.0	5.0	55.0
11474	4/20/20	Montenegro	312.0	5.0	88.0
11475	4/21/20	Montenegro	313.0	5.0	101.0
11476	4/22/20	Montenegro	315.0	5.0	116.0
11477	4/23/20	Montenegro	316.0	5.0	123.0
11478	4/24/20	Montenegro	319.0	6.0	123.0
11479	4/25/20	Montenegro	320.0	6.0	153.0
11480	4/26/20	Montenegro	321.0	7.0	153.0
11481	4/27/20	Montenegro	321.0	7.0	189.0
11482	4/28/20	Montenegro	321.0	7.0	199.0
11483	4/29/20	Montenegro	322.0	7.0	203.0
11484	1/22/20	Morocco	0.0	0.0	0.0
11485	1/23/20	Morocco	0.0	0.0	0.0
11486	1/24/20	Morocco	0.0	0.0	0.0
11487	1/25/20	Morocco	0.0	0.0	0.0
11488	1/26/20	Morocco	0.0	0.0	0.0
11489	1/27/20	Morocco	0.0	0.0	0.0
11490	1/28/20	Morocco	0.0	0.0	0.0
11491	1/29/20	Morocco	0.0	0.0	0.0
11492	1/30/20	Morocco	0.0	0.0	0.0
11493	1/31/20	Morocco	0.0	0.0	0.0
11494	2/1/20	Morocco	0.0	0.0	0.0
11495	2/2/20	Morocco	0.0	0.0	0.0
11496	2/3/20	Morocco	0.0	0.0	0.0
11497	2/4/20	Morocco	0.0	0.0	0.0
11498	2/5/20	Morocco	0.0	0.0	0.0
11499	2/6/20	Morocco	0.0	0.0	0.0
11500	2/7/20	Morocco	0.0	0.0	0.0
11501	2/8/20	Morocco	0.0	0.0	0.0
11502	2/9/20	Morocco	0.0	0.0	0.0
11503	2/10/20	Morocco	0.0	0.0	0.0
11504	2/11/20	Morocco	0.0	0.0	0.0
11505	2/12/20	Morocco	0.0	0.0	0.0
11506	2/13/20	Morocco	0.0	0.0	0.0
11507	2/14/20	Morocco	0.0	0.0	0.0
11508	2/15/20	Morocco	0.0	0.0	0.0
11509	2/16/20	Morocco	0.0	0.0	0.0
11510	2/17/20	Morocco	0.0	0.0	0.0
11511	2/18/20	Morocco	0.0	0.0	0.0
11512	2/19/20	Morocco	0.0	0.0	0.0
11513	2/20/20	Morocco	0.0	0.0	0.0
11514	2/21/20	Morocco	0.0	0.0	0.0
11515	2/22/20	Morocco	0.0	0.0	0.0
11516	2/23/20	Morocco	0.0	0.0	0.0
11517	2/24/20	Morocco	0.0	0.0	0.0
11518	2/25/20	Morocco	0.0	0.0	0.0
11519	2/26/20	Morocco	0.0	0.0	0.0
11520	2/27/20	Morocco	0.0	0.0	0.0
11521	2/28/20	Morocco	0.0	0.0	0.0
11522	2/29/20	Morocco	0.0	0.0	0.0
11523	3/1/20	Morocco	0.0	0.0	0.0
11524	3/2/20	Morocco	1.0	0.0	0.0
11525	3/3/20	Morocco	1.0	0.0	0.0
11526	3/4/20	Morocco	1.0	0.0	0.0
11527	3/5/20	Morocco	2.0	0.0	0.0
11528	3/6/20	Morocco	2.0	0.0	0.0
11529	3/7/20	Morocco	2.0	0.0	0.0
11530	3/8/20	Morocco	2.0	0.0	0.0
11531	3/9/20	Morocco	2.0	0.0	0.0
11532	3/10/20	Morocco	3.0	1.0	0.0
11533	3/11/20	Morocco	5.0	1.0	0.0
11534	3/12/20	Morocco	6.0	1.0	0.0
11535	3/13/20	Morocco	7.0	1.0	1.0
11536	3/14/20	Morocco	17.0	1.0	1.0
11537	3/15/20	Morocco	28.0	1.0	1.0
11538	3/16/20	Morocco	29.0	1.0	1.0
11539	3/17/20	Morocco	38.0	2.0	1.0
11540	3/18/20	Morocco	49.0	2.0	1.0
11541	3/19/20	Morocco	63.0	2.0	1.0
11542	3/20/20	Morocco	77.0	3.0	1.0
11543	3/21/20	Morocco	96.0	3.0	3.0
11544	3/22/20	Morocco	115.0	4.0	3.0
11545	3/23/20	Morocco	143.0	4.0	3.0
11546	3/24/20	Morocco	170.0	5.0	6.0
11547	3/25/20	Morocco	225.0	6.0	7.0
11548	3/26/20	Morocco	275.0	11.0	8.0
11549	3/27/20	Morocco	345.0	23.0	11.0
11550	3/28/20	Morocco	402.0	25.0	11.0
11551	3/29/20	Morocco	479.0	26.0	13.0
11552	3/30/20	Morocco	556.0	33.0	15.0
11553	3/31/20	Morocco	617.0	36.0	24.0
11554	4/1/20	Morocco	654.0	39.0	29.0
11555	4/2/20	Morocco	708.0	44.0	31.0
11556	4/3/20	Morocco	791.0	48.0	57.0
11557	4/4/20	Morocco	919.0	59.0	66.0
11558	4/5/20	Morocco	1021.0	70.0	76.0
11559	4/6/20	Morocco	1120.0	80.0	81.0
11560	4/7/20	Morocco	1184.0	90.0	93.0
11561	4/8/20	Morocco	1275.0	93.0	97.0
11562	4/9/20	Morocco	1374.0	97.0	109.0
11563	4/10/20	Morocco	1448.0	107.0	122.0
11564	4/11/20	Morocco	1545.0	111.0	146.0
11565	4/12/20	Morocco	1661.0	118.0	177.0
11566	4/13/20	Morocco	1763.0	126.0	203.0
11567	4/14/20	Morocco	1888.0	126.0	217.0
11568	4/15/20	Morocco	2024.0	127.0	229.0
11569	4/16/20	Morocco	2283.0	130.0	249.0
11570	4/17/20	Morocco	2564.0	135.0	281.0
11571	4/18/20	Morocco	2685.0	137.0	314.0
11572	4/19/20	Morocco	2855.0	141.0	327.0
11573	4/20/20	Morocco	3046.0	143.0	350.0
11574	4/21/20	Morocco	3209.0	145.0	393.0
11575	4/22/20	Morocco	3446.0	149.0	417.0
11576	4/23/20	Morocco	3568.0	155.0	456.0
11577	4/24/20	Morocco	3758.0	158.0	486.0
11578	4/25/20	Morocco	3897.0	159.0	537.0
11579	4/26/20	Morocco	4065.0	161.0	593.0
11580	4/27/20	Morocco	4120.0	162.0	695.0
11581	4/28/20	Morocco	4252.0	165.0	778.0
11582	4/29/20	Morocco	4321.0	168.0	928.0
11583	1/22/20	Mozambique	0.0	0.0	0.0
11584	1/23/20	Mozambique	0.0	0.0	0.0
11585	1/24/20	Mozambique	0.0	0.0	0.0
11586	1/25/20	Mozambique	0.0	0.0	0.0
11587	1/26/20	Mozambique	0.0	0.0	0.0
11588	1/27/20	Mozambique	0.0	0.0	0.0
11589	1/28/20	Mozambique	0.0	0.0	0.0
11590	1/29/20	Mozambique	0.0	0.0	0.0
11591	1/30/20	Mozambique	0.0	0.0	0.0
11592	1/31/20	Mozambique	0.0	0.0	0.0
11593	2/1/20	Mozambique	0.0	0.0	0.0
11594	2/2/20	Mozambique	0.0	0.0	0.0
11595	2/3/20	Mozambique	0.0	0.0	0.0
11596	2/4/20	Mozambique	0.0	0.0	0.0
11597	2/5/20	Mozambique	0.0	0.0	0.0
11598	2/6/20	Mozambique	0.0	0.0	0.0
11599	2/7/20	Mozambique	0.0	0.0	0.0
11600	2/8/20	Mozambique	0.0	0.0	0.0
11601	2/9/20	Mozambique	0.0	0.0	0.0
11602	2/10/20	Mozambique	0.0	0.0	0.0
11603	2/11/20	Mozambique	0.0	0.0	0.0
11604	2/12/20	Mozambique	0.0	0.0	0.0
11605	2/13/20	Mozambique	0.0	0.0	0.0
11606	2/14/20	Mozambique	0.0	0.0	0.0
11607	2/15/20	Mozambique	0.0	0.0	0.0
11608	2/16/20	Mozambique	0.0	0.0	0.0
11609	2/17/20	Mozambique	0.0	0.0	0.0
11610	2/18/20	Mozambique	0.0	0.0	0.0
11611	2/19/20	Mozambique	0.0	0.0	0.0
11612	2/20/20	Mozambique	0.0	0.0	0.0
11613	2/21/20	Mozambique	0.0	0.0	0.0
11614	2/22/20	Mozambique	0.0	0.0	0.0
11615	2/23/20	Mozambique	0.0	0.0	0.0
11616	2/24/20	Mozambique	0.0	0.0	0.0
11617	2/25/20	Mozambique	0.0	0.0	0.0
11618	2/26/20	Mozambique	0.0	0.0	0.0
11619	2/27/20	Mozambique	0.0	0.0	0.0
11620	2/28/20	Mozambique	0.0	0.0	0.0
11621	2/29/20	Mozambique	0.0	0.0	0.0
11622	3/1/20	Mozambique	0.0	0.0	0.0
11623	3/2/20	Mozambique	0.0	0.0	0.0
11624	3/3/20	Mozambique	0.0	0.0	0.0
11625	3/4/20	Mozambique	0.0	0.0	0.0
11626	3/5/20	Mozambique	0.0	0.0	0.0
11627	3/6/20	Mozambique	0.0	0.0	0.0
11628	3/7/20	Mozambique	0.0	0.0	0.0
11629	3/8/20	Mozambique	0.0	0.0	0.0
11630	3/9/20	Mozambique	0.0	0.0	0.0
11631	3/10/20	Mozambique	0.0	0.0	0.0
11632	3/11/20	Mozambique	0.0	0.0	0.0
11633	3/12/20	Mozambique	0.0	0.0	0.0
11634	3/13/20	Mozambique	0.0	0.0	0.0
11635	3/14/20	Mozambique	0.0	0.0	0.0
11636	3/15/20	Mozambique	0.0	0.0	0.0
11637	3/16/20	Mozambique	0.0	0.0	0.0
11638	3/17/20	Mozambique	0.0	0.0	0.0
11639	3/18/20	Mozambique	0.0	0.0	0.0
11640	3/19/20	Mozambique	0.0	0.0	0.0
11641	3/20/20	Mozambique	0.0	0.0	0.0
11642	3/21/20	Mozambique	0.0	0.0	0.0
11643	3/22/20	Mozambique	1.0	0.0	0.0
11644	3/23/20	Mozambique	1.0	0.0	0.0
11645	3/24/20	Mozambique	3.0	0.0	0.0
11646	3/25/20	Mozambique	5.0	0.0	0.0
11647	3/26/20	Mozambique	7.0	0.0	0.0
11648	3/27/20	Mozambique	7.0	0.0	0.0
11649	3/28/20	Mozambique	8.0	0.0	0.0
11650	3/29/20	Mozambique	8.0	0.0	0.0
11651	3/30/20	Mozambique	8.0	0.0	0.0
11652	3/31/20	Mozambique	8.0	0.0	0.0
11653	4/1/20	Mozambique	10.0	0.0	0.0
11654	4/2/20	Mozambique	10.0	0.0	0.0
11655	4/3/20	Mozambique	10.0	0.0	0.0
11656	4/4/20	Mozambique	10.0	0.0	1.0
11657	4/5/20	Mozambique	10.0	0.0	1.0
11658	4/6/20	Mozambique	10.0	0.0	1.0
11659	4/7/20	Mozambique	10.0	0.0	1.0
11660	4/8/20	Mozambique	17.0	0.0	1.0
11661	4/9/20	Mozambique	17.0	0.0	1.0
11662	4/10/20	Mozambique	20.0	0.0	2.0
11663	4/11/20	Mozambique	20.0	0.0	2.0
11664	4/12/20	Mozambique	21.0	0.0	2.0
11665	4/13/20	Mozambique	21.0	0.0	2.0
11666	4/14/20	Mozambique	28.0	0.0	2.0
11667	4/15/20	Mozambique	29.0	0.0	2.0
11668	4/16/20	Mozambique	31.0	0.0	2.0
11669	4/17/20	Mozambique	34.0	0.0	2.0
11670	4/18/20	Mozambique	35.0	0.0	4.0
11671	4/19/20	Mozambique	39.0	0.0	8.0
11672	4/20/20	Mozambique	39.0	0.0	8.0
11673	4/21/20	Mozambique	39.0	0.0	8.0
11674	4/22/20	Mozambique	41.0	0.0	8.0
11675	4/23/20	Mozambique	46.0	0.0	9.0
11676	4/24/20	Mozambique	65.0	0.0	12.0
11677	4/25/20	Mozambique	70.0	0.0	12.0
11678	4/26/20	Mozambique	76.0	0.0	12.0
11679	4/27/20	Mozambique	76.0	0.0	12.0
11680	4/28/20	Mozambique	76.0	0.0	12.0
11681	4/29/20	Mozambique	76.0	0.0	12.0
11682	1/22/20	Namibia	0.0	0.0	0.0
11683	1/23/20	Namibia	0.0	0.0	0.0
11684	1/24/20	Namibia	0.0	0.0	0.0
11685	1/25/20	Namibia	0.0	0.0	0.0
11686	1/26/20	Namibia	0.0	0.0	0.0
11687	1/27/20	Namibia	0.0	0.0	0.0
11688	1/28/20	Namibia	0.0	0.0	0.0
11689	1/29/20	Namibia	0.0	0.0	0.0
11690	1/30/20	Namibia	0.0	0.0	0.0
11691	1/31/20	Namibia	0.0	0.0	0.0
11692	2/1/20	Namibia	0.0	0.0	0.0
11693	2/2/20	Namibia	0.0	0.0	0.0
11694	2/3/20	Namibia	0.0	0.0	0.0
11695	2/4/20	Namibia	0.0	0.0	0.0
11696	2/5/20	Namibia	0.0	0.0	0.0
11697	2/6/20	Namibia	0.0	0.0	0.0
11698	2/7/20	Namibia	0.0	0.0	0.0
11699	2/8/20	Namibia	0.0	0.0	0.0
11700	2/9/20	Namibia	0.0	0.0	0.0
11701	2/10/20	Namibia	0.0	0.0	0.0
11702	2/11/20	Namibia	0.0	0.0	0.0
11703	2/12/20	Namibia	0.0	0.0	0.0
11704	2/13/20	Namibia	0.0	0.0	0.0
11705	2/14/20	Namibia	0.0	0.0	0.0
11706	2/15/20	Namibia	0.0	0.0	0.0
11707	2/16/20	Namibia	0.0	0.0	0.0
11708	2/17/20	Namibia	0.0	0.0	0.0
11709	2/18/20	Namibia	0.0	0.0	0.0
11710	2/19/20	Namibia	0.0	0.0	0.0
11711	2/20/20	Namibia	0.0	0.0	0.0
11712	2/21/20	Namibia	0.0	0.0	0.0
11713	2/22/20	Namibia	0.0	0.0	0.0
11714	2/23/20	Namibia	0.0	0.0	0.0
11715	2/24/20	Namibia	0.0	0.0	0.0
11716	2/25/20	Namibia	0.0	0.0	0.0
11717	2/26/20	Namibia	0.0	0.0	0.0
11718	2/27/20	Namibia	0.0	0.0	0.0
11719	2/28/20	Namibia	0.0	0.0	0.0
11720	2/29/20	Namibia	0.0	0.0	0.0
11721	3/1/20	Namibia	0.0	0.0	0.0
11722	3/2/20	Namibia	0.0	0.0	0.0
11723	3/3/20	Namibia	0.0	0.0	0.0
11724	3/4/20	Namibia	0.0	0.0	0.0
11725	3/5/20	Namibia	0.0	0.0	0.0
11726	3/6/20	Namibia	0.0	0.0	0.0
11727	3/7/20	Namibia	0.0	0.0	0.0
11728	3/8/20	Namibia	0.0	0.0	0.0
11729	3/9/20	Namibia	0.0	0.0	0.0
11730	3/10/20	Namibia	0.0	0.0	0.0
